id,k,name,number,author,year,length,width,material,view,imglink,color_label
0,940,威尼斯.聖馬可盆地耶穌升天節 The Basin of San Marco on Ascension Day,Canaletto003,卡納萊托 Giovanni Antonio Canaletto,1740,121.9,182.8,油彩．畫布 ,1792,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDAzLmpwZw==,"['gray', 'white', 'orange']"
0,941,大運河.一個帆船賽 Canal Grande. A regatta,Canaletto004,卡納萊托 Giovanni Antonio Canaletto,1735,77.2,125.7,油彩．畫布 ,1398,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDA0LmpwZw==,"['black', 'white', 'orange', 'yellow']"
0,942,威尼斯的卡納勒究入口 Entrance to the Cannaregio,Canaletto005,卡納萊托 Giovanni Antonio Canaletto,1734,47,76.4,油彩．畫布 ,1762,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDA1LmpwZw==,"['black', 'orange', 'blue']"
0,943,威尼斯總督府和運河 The Doge ’s Palace and the riva degli schiavoni,Canaletto006,卡納萊托 Giovanni Antonio Canaletto,1730,61.3,99.8,油彩．畫布 ,1611,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDA2LmpwZw==,"['black', 'white', 'orange', 'yellow']"
0,946,運河附近景觀 The Brenta Canal at Padua,Canaletto009,卡納萊托 Giovanni Antonio Canaletto,1735,62.5,109,油彩．畫布 ,1435,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDA5LmpwZw==,"['black', 'orange', 'yellow', 'blue']"
0,947,大運河景觀 View of the Grand Canal,Canaletto010,卡納萊托 Giovanni Antonio Canaletto,1720,60.3,100.3,油彩．畫布 ,1431,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDEwLmpwZw==,"['black', 'orange', 'yellow']"
0,948,威尼斯救主堂前停泊的軍艦、吊船和駁船 Venice. a view of the Churches of the Redentore and San Giacomo. with a moored Man-of-war. Gondolas and Barges,Canaletto011,卡納萊托 Giovanni Antonio Canaletto,1747,60,94.5,油彩．畫布 ,1417,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDExLmpwZw==,"['gray', 'white', 'orange']"
0,949,大運河 Het Canal Grande met de Ponte Rialto en de Fondaco dei Tedeschi,Canaletto012,卡納萊托 Giovanni Antonio Canaletto,1707,62,83,油彩．畫布 ,1404,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDEyLmpwZw==,"['black', 'gray', 'orange', 'blue']"
0,950,威尼斯：莫洛皮亞澤塔 Venice：The Piazzetta from the Molo,Canaletto013,卡納萊托 Giovanni Antonio Canaletto,1740,100.4,107.4,油彩．畫布 ,1392,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDEzLmpwZw==,"['orange', 'yellow']"
0,951,大運河 Grand Canal,Canaletto014,卡納萊托 Giovanni Antonio Canaletto,1740,122.1,182.8,油彩．畫布 ,1721,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDE0LmpwZw==,"['white', 'orange', 'yellow', 'blue']"
0,952,伊頓公學 Eton College,Canaletto015,卡納萊托 Giovanni Antonio Canaletto,1754,61.6,107.7,油彩．畫布 ,1433,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDE1LmpwZw==,"['white', 'orange', 'yellow']"
0,953,大運河的入口 The Entrance to the Canal Grande at the Punta della Dogana and the Santa Maria della Salute,Canaletto016,卡納萊托 Giovanni Antonio Canaletto,1730,61,79.5,油彩．畫布 ,1419,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDE2LmpwZw==,"['black', 'gray', 'orange', 'yellow']"
0,954,威尼斯聖馬可廣場 The Piazza San Marco in Venice,Canaletto017,卡納萊托 Giovanni Antonio Canaletto,1723,141.5,204.5,油彩．畫布 ,1783,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDE3LmpwZw==,"['black', 'gray', 'orange', 'yellow', 'blue']"
0,955,威尼斯景觀 San Cristoforo. San Michele and Murano from the Fondamenta Nuove. Venice,Canaletto018,卡納萊托 Giovanni Antonio Canaletto,1722,143.5,151.1,油彩．畫布 ,1872,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDE4LmpwZw==,"['gray', 'white']"
0,956,聖詹姆斯公園看倫敦白廳 London. a View of the Old Horse Guards and Banqueting Hall. Whitehall Seen from St. James’ Park,Canaletto019,卡納萊托 Giovanni Antonio Canaletto,1759,47.3,76.8,油彩．畫布 ,1424,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDE5LmpwZw==,"['white', 'orange', 'yellow', 'blue']"
0,957,石匠 The Stonemason,Canaletto020,卡納萊托 Giovanni Antonio Canaletto,1725,123.8,162.9,油彩．畫布 ,1509,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDIwLmpwZw==,"['red', 'orange', 'blue']"
0,958,聖馬可廣場 Piazza San Marco Looking South and West,Canaletto021,卡納萊托 Giovanni Antonio Canaletto,1763,48,62.5,油彩．畫布 ,1425,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDIxLmpwZw==,"['black', 'white', 'orange', 'yellow']"
0,960,聖保羅大教堂 St. Paul’s Cathedral,Canaletto023,卡納萊托 Giovanni Antonio Canaletto,1754,52.1,61.6,油彩．畫布 ,1970,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDIzLmpwZw==,"['gray', 'red', 'orange']"
0,961,威尼斯安康聖母教堂 Venice：Santa Maria della Salute,Canaletto024,卡納萊托 Giovanni Antonio Canaletto,1740,47.6,79.4,油彩．畫布 ,1379,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDI0LmpwZw==,"['white', 'orange']"
0,962,史基亞佛尼海岸大道.威尼斯 View of the Riva degli Schiavoni. Venice,Canaletto025,卡納萊托 Giovanni Antonio Canaletto,1730,47.1,63.3,油彩．畫布 ,1472,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDI1LmpwZw==,"['orange', 'blue']"
0,963,聖馬可廣場 Piazza san marco looking south and west,Canaletto026,卡納萊托 Giovanni Antonio Canaletto,1763,56.5,102.9,油彩．畫布 ,1661,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDI2LmpwZw==,['orange']
0,964,威尼斯公爵宮 Bucentaur’s return to the pier by the Palazzo Ducale,Canaletto027,卡納萊托 Giovanni Antonio Canaletto,1728,182,259,油彩．畫布 ,2552,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDI3LmpwZw==,"['black', 'white', 'orange']"
0,965,威尼斯的聖馬可 Bacino di San Marco. Venice,Canaletto028,卡納萊托 Giovanni Antonio Canaletto,1738,124.5,204.5,油彩．畫布 ,1540,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDI4LmpwZw==,"['black', 'green', 'blue']"
0,966,君士坦丁凱旋門與羅馬鬥獸場 View of the Arch of Constantine with the Colosseum,Canaletto029,卡納萊托 Giovanni Antonio Canaletto,1742,83.2,122.9,油彩．畫布 ,1581,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDI5LmpwZw==,"['black', 'gray', 'white', 'blue']"
0,967,龍形黃金船在莫洛的耶穌升天節 The Bucintoro at the Molo on Ascension Day,Canaletto030,卡納萊托 Giovanni Antonio Canaletto,1745,115,162.6,油彩．畫布 ,1630,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDMwLmpwZw==,"['black', 'orange', 'green', 'blue']"
0,968,瓦立克城堡 Warwick Castle,Canaletto031,卡納萊托 Giovanni Antonio Canaletto,1748,95.9,142.9,油彩．畫布 ,1438,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDMxLmpwZw==,"['orange', 'yellow', 'blue']"
0,969,威尼斯聖馬可廣場 The Piazza San Marco. Venice,Canaletto032,卡納萊托 Giovanni Antonio Canaletto,1742,85,135.6,油彩．畫布 ,1383,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDMyLmpwZw==,"['black', 'red', 'orange', 'blue']"
0,970,威尼斯大運河的入口 The Entrance to the Grand Canal. Venice,Canaletto033,卡納萊托 Giovanni Antonio Canaletto,1730,49.5,73.7,油彩．畫布 ,1764,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDMzLmpwZw==,"['white', 'orange', 'yellow']"
0,971,聖馬可皮亞澤塔 Bacino di S. Marco：From the Piazzetta,Canaletto034,卡納萊托 Giovanni Antonio Canaletto,1750,131.4,163.2,油彩．畫布 ,1378,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDM0LmpwZw==,"['gray', 'orange', 'yellow']"
0,972,大運河入口與安康聖母聖殿 Entrance to the Grand Canal with Santa Maria della Salute,Canaletto035,卡納萊托 Giovanni Antonio Canaletto,1735,119,153,油彩．畫布 ,2038,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDM1LmpwZw==,"['white', 'orange']"
0,973,科隆教堂景觀 View of the Neumarkt in Dresden from the Judenhofe,Canaletto036,卡納萊托 Giovanni Antonio Canaletto,1749,136,236,油彩．畫布 ,1415,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDM2LmpwZw==,"['black', 'gray', 'orange', 'yellow']"
0,974,從泰晤士薩默塞特宮露台展望威斯特敏斯 The Thames from the Terrace of Somerset House. Looking toward Westminster,Canaletto037,卡納萊托 Giovanni Antonio Canaletto,1750,38.7,71.8,油彩．畫布 ,1618,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDM3LmpwZw==,"['gray', 'blue']"
0,975,倫敦：從泰晤士薩默塞特宮露台展望市區 London：The Thames from Somerset House Terrace towards the City,Canaletto038,卡納萊托 Giovanni Antonio Canaletto,1750,108.3,188.6,油彩．畫布 ,1424,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDM4LmpwZw==,"['black', 'white', 'orange', 'yellow']"
0,976,從泰晤士薩默塞特宮露台展望聖保羅 The Thames from the Terrace of Somerset House. Looking toward St. Paul’s,Canaletto039,卡納萊托 Giovanni Antonio Canaletto,1750,38.6,72.9,油彩．畫布 ,1436,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDM5LmpwZw==,"['orange', 'yellow', 'blue']"
0,977,德勒斯登的易北河右岸.奧古斯都大橋下方 Dresden seen from the Right Bank of the Elbe. beneath the Augusts Bridge,Canaletto040,卡納萊托 Giovanni Antonio Canaletto,1748,133,237,油彩．畫布 ,1736,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQwLmpwZw==,"['black', 'gray', 'white', 'blue']"
0,978,倫敦拉尼拉中央大廳內部 London - Interior of the Rotunda at Ranelagh,Canaletto041,卡納萊托 Giovanni Antonio Canaletto,1754,47,76,油彩．畫布 ,1765,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQxLmpwZw==,"['black', 'gray', 'orange', 'yellow']"
0,979,威尼斯：假日的聖羅赫 Venice：The Feast Day of Saint Roch,Canaletto042,卡納萊托 Giovanni Antonio Canaletto,1735,147.7,199.4,油彩．畫布 ,1472,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQyLmpwZw==,"['black', 'orange', 'yellow', 'blue']"
0,980,東望威尼斯聖馬可大教堂 Venice. The Piazza San Marco Looking East Towards The Basilica,Canaletto043,卡納萊托 Giovanni Antonio Canaletto,1723,58.5,92,油彩．畫布 ,1538,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQzLmpwZw==,"['gray', 'blue']"
0,981,威尼斯大運河 The Grand Canal from Palazzo Flangini to Campo San Marcuola,Canaletto044,卡納萊托 Giovanni Antonio Canaletto,1738,47,78,油彩．畫布 ,1534,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQ0LmpwZw==,"['gray', 'blue']"
0,982,威尼斯：大運河的上游 Venice：The Upper Reaches of the Grand Canal with S. Simeone Piccolo,Canaletto045,卡納萊托 Giovanni Antonio Canaletto,1740,124.5,204.6,油彩．畫布 ,1981,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQ1LmpwZw==,"['black', 'blue']"
0,983,威尼斯：聖彼得堡 Venice：S. Pietro in Castello,Canaletto046,卡納萊托 Giovanni Antonio Canaletto,1734,46.4,77.5,油彩．畫布 ,1511,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQ2LmpwZw==,"['black', 'orange', 'blue']"
0,984,威斯敏斯特橋.泰晤士河上的遊行 Westminster Bridge. with the Lord Mayor’s Procession on the Thames,Canaletto047,卡納萊托 Giovanni Antonio Canaletto,1747,110.8,142.2,油彩．畫布 ,1486,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQ3LmpwZw==,"['white', 'orange', 'yellow', 'blue']"
0,985,威尼斯：大運河的上游 Venice：S. Simeone Piccolo,Canaletto048,卡納萊托 Giovanni Antonio Canaletto,1738,38.8,47,油彩．畫布 ,1696,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQ4LmpwZw==,"['white', 'orange', 'yellow', 'blue']"
0,986,聖喬凡尼與保羅.以及聖馬可學校 Santi Giovanni e Paolo and the Scuola di San Marco,Canaletto049,卡納萊托 Giovanni Antonio Canaletto,1725,125,165,油彩．畫布 ,1475,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDQ5LmpwZw==,"['white', 'red', 'orange']"
0,987,朝東南的聖馬可廣場 Piazza San Marco：Looking South East,Canaletto050,卡納萊托 Giovanni Antonio Canaletto,1735,114.2,153,油彩．畫布 ,1384,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDUwLmpwZw==,"['white', 'orange', 'yellow']"
0,988,幻想畫：在聖喬治教堂和里亞托橋 Capriccio：With San Ｇiorgio Maggiore and the Rialto Bridge,Canaletto051,卡納萊托 Giovanni Antonio Canaletto,1746,165,144.5,油彩．畫布 ,2345,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDUxLmpwZw==,"['black', 'orange', 'yellow', 'blue']"
0,989,幻想畫：有柱子的河流景觀 Capriccio：River Landscape with a Column,Canaletto052,卡納萊托 Giovanni Antonio Canaletto,1754,134,106.4,油彩．畫布 ,1880,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDUyLmpwZw==,"['white', 'orange', 'yellow']"
0,990,幻想畫：小廣場上的聖馬可駿馬群像 Capriccio：The Horses of San Marco in the Piazzetta,Canaletto053,卡納萊托 Giovanni Antonio Canaletto,1743,103,129.5,油彩．畫布 ,1843,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDUzLmpwZw==,"['black', 'white', 'red']"
0,991,威尼斯的聖馬可 The Molo. Venice. from the Bacino di San Marco,Canaletto054,卡納萊托 Giovanni Antonio Canaletto,1730,68.8,112.7,油彩．畫布 ,1375,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDU0LmpwZw==,"['white', 'blue']"
0,992,大運河 The Grand Canal,Canaletto055,卡納萊托 Giovanni Antonio Canaletto,1730,47,78.2,油彩．畫布 ,1417,https://www.ss.net.tw/img?o=Q2FuYWxldHRvMDU1LmpwZw==,"['black', 'orange', 'blue']"
0,993,在以馬杵斯吃晚餐 Supper at Emmaus,Caravaggio001,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1600,139,195,油彩．畫布 ,3600,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAwMS5qcGc=,"['black', 'red', 'orange']"
0,994,聖多馬的懷疑 The Incredulity of Saint Thomas,Caravaggio002,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1601,107,146,油彩．畫布 ,5817,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAwMi5qcGc=,"['black', 'red', 'orange']"
0,995,聖彼得被釘上十字架 The Crucifixion of Saint Peter,Caravaggio003,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1600,230,175,油彩．畫布 ,3600,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAwMy5qcGc=,"['black', 'orange']"
0,996,朱蒂斯斬殺敵將 Judith Beheading Holofernes,Caravaggio004,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1598,145,195,油彩．畫布 ,4248,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAwNC5qcGc=,"['black', 'red', 'orange']"
0,997,聖馬太蒙召喚 The Calling of Saint Matthew,Caravaggio005,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1599,322,340,油彩．畫布 ,6426,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAwNS5qcGc=,"['black', 'red', 'orange']"
0,998,埋葬基督 The Entombment,Caravaggio006,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1602,300,203,油彩．畫布 ,3417,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAwNi5qcGc=,"['black', 'gray', 'red', 'orange']"
0,999,聖母玫瑰經 Madonna of the Rosary,Caravaggio007,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1606,364.5,249.5,油彩．畫布 ,2403,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAwNy5qcGc=,"['black', 'red', 'orange']"
0,1000,入迷的聖法蘭西斯 St. Francis in Ecstasy,Caravaggio008,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1595,92.5,128.4,油彩．畫布 ,2778,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAwOC5qcGc=,"['black', 'red']"
0,1001,七件慈悲行為 The Seven Acts of Mercy,Caravaggio009,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1607,390,260,油彩．畫布 ,4248,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAwOS5qcGc=,"['black', 'gray', 'orange']"
0,1002,逃往埃及途中 Rest on Flight to Egypt,Caravaggio010,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1596,133.5,166.5,油彩．畫布 ,2937,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAxMC5qcGc=,"['black', 'red', 'orange']"
0,1003,賭博 The Cardsharps,Caravaggio011,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1594,90,112,油彩．畫布 ,3601,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAxMS5qcGc=,"['black', 'red', 'orange']"
0,1004,年輕的酒神 Bacchus,Caravaggio012,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1597,95,85,油彩．畫布 ,4977,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAxMi5qcGc=,"['black', 'red', 'orange', 'yellow']"
0,1005,施洗者聖約翰 John the Baptist,Caravaggio013,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1610,159,124,油彩．畫布 ,2399,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAxMy5qcGc=,"['black', 'gray', 'red', 'orange']"
0,1006,聖馬太與天使 The Inspiration of St. Matthew,Caravaggio014,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1602,292,186,油彩．畫布 ,4085,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAxNC5qcGc=,"['black', 'red', 'orange']"
0,1007,聖馬太殉教 The Martyrdom of St. Matthew,Caravaggio015,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1599,323,343,油彩．畫布 ,3468,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAxNS5qcGc=,"['black', 'red', 'orange']"
0,1009,聖母之死 Death of the Virgin,Caravaggio017,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1601,369,245,油彩．畫布 ,3911,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAxNy5qcGc=,"['black', 'red', 'orange']"
0,1010,以撒的祭品 The Sacrifice of Isaac,Caravaggio018,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1603,104,135,油彩．畫布 ,2534,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAxOC5qcGc=,"['black', 'red', 'orange']"
0,1011,男孩與一籃水果 Boy with a Basket of Fruit,Caravaggio019,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1593,70,67,油彩．畫布 ,5312,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAxOS5qcGc=,"['black', 'red', 'orange', 'yellow']"
0,1012,聖母和毒蛇 Madonna dei Palafrenieri,Caravaggio020,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1605,292,211,油彩．畫布 ,2279,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyMC5qcGc=,"['black', 'gray', 'red', 'orange']"
0,1013,戴荊冠的耶穌 Ecce Homo,Caravaggio021,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1605,128,103,油彩．畫布 ,2273,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyMS5qcGc=,"['black', 'red', 'orange']"
0,1014,水仙 Narcissus,Caravaggio022,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1594,110,92,油彩．畫布 ,3765,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyMi5qcGc=,"['black', 'red', 'orange']"
0,1015,亞歷山大港的聖凱瑟琳 Saint Catherine of Alexandria,Caravaggio023,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1597,173,133,油彩．畫布 ,2304,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyMy5qcGc=,"['black', 'red', 'orange']"
0,1016,被蜥蝪咬傷的男孩 Boy bitten by a Lizard,Caravaggio024,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1595,66,49.5,油彩．畫布 ,2410,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyNC5qcGc=,"['black', 'red', 'orange', 'yellow']"
0,1017,莎樂美收到施洗約翰的人頭 Salome receives the Head of Saint John the Baptist,Caravaggio025,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1607,91.5,106.7,油彩．畫布 ,2692,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyNS5qcGc=,"['black', 'gray', 'red', 'orange']"
0,1018,在荒野的聖施洗約翰 Saint John the Baptist in the Wilderness,Caravaggio026,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1604,172.7,132.1,油彩．畫布 ,2989,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyNi5qcGc=,"['black', 'red', 'orange']"
0,1019,樂師 The Musicians,Caravaggio027,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1595,92.1,118.4,油彩．畫布 ,2404,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyNy5qcGc=,"['black', 'red', 'orange']"
0,1020,聖彼得節制 The Denial of Saint Peter,Caravaggio028,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1610,94,125.4,油彩．畫布 ,2281,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyOC5qcGc=,"['black', 'gray', 'orange', 'yellow']"
0,1021,釘死於十字架的聖安德魯 The Crucifixion of Saint Andrew,Caravaggio029,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1609,202.5,152.7,油彩．畫布 ,2307,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAyOS5qcGc=,"['red', 'orange']"
0,1022,生病的小巴克科斯 Sick Bacchus,Caravaggio030,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1593,67,53,油彩．畫布 ,2396,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzMC5qcGc=,"['black', 'red', 'orange']"
0,1023,勝利的愛神 Cupid as Victor,Caravaggio031,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1601,156.5,113.3,油彩．畫布 ,4254,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzMS5qcGc=,"['black', 'red', 'orange']"
0,1024,女占卜師 The Fortune Teller,Caravaggio032,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1596,99,131,油彩．畫布 ,4249,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzMi5qcGc=,"['black', 'red', 'orange', 'yellow']"
0,1025,梅杜薩 Medusa,Caravaggio033,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1595,60,55,油彩．畫布．木板 ,3352,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzMy5qcGc=,"['black', 'white', 'orange', 'yellow']"
0,1026,聖傑羅姆在寫作 St. Jerome Writing,Caravaggio034,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1605,112,157,油彩．畫布 ,2313,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzNC5qcGc=,"['black', 'red']"
0,1027,沉思的聖傑羅姆 Saint Jerome in Meditation,Caravaggio035,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1606,118,81,油彩．畫布 ,2484,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzNS5qcGc=,"['black', 'red']"
0,1028,加戴荊冠 The Crowning with Thorns,Caravaggio036,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1602,127,165.5,油彩．畫布 ,3000,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzNi5qcGc=,"['black', 'red', 'orange']"
0,1029,水果籃 Basket of Fruit,Caravaggio037,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1597,46,64.5,油彩．畫布 ,5425,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzNy5qcGc=,['orange']
0,1030,抹大拉的懺悔 Penitent Magdalene,Caravaggio038,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1594,122.5,98.5,油彩．畫布 ,2373,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzOC5qcGc=,"['black', 'red', 'orange']"
0,1031,琴師 The Lute Player,Caravaggio039,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1600,102,130,油彩．畫布 ,2479,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzAzOS5qcGc=,"['black', 'red', 'orange']"
0,1033,占卜師 The Fortune Teller,Caravaggio041,卡拉瓦喬 Michelangelo Merisi da Caravaggio,1594,115,150,油彩．畫布 ,3573,https://www.ss.net.tw/img?o=Q2FyYXZhZ2dpbzA0MS5qcGc=,"['black', 'red', 'orange']"
0,1034,聖母瑪利亞 Bargellini Madonna,Carracci001,卡拉契 Annibale Carracci,1588,282,188,油彩．畫布 ,1848,https://www.ss.net.tw/img?o=Q2FycmFjY2kwMDEuanBn,"['black', 'gray', 'red', 'orange']"
0,1035,聖母哀悼基督之死 The Dead Christ Mourned,Carracci002,卡拉契 Annibale Carracci,1603,92.8,103.2,油彩．畫布 ,2120,https://www.ss.net.tw/img?o=Q2FycmFjY2kwMDIuanBn,"['black', 'red', 'orange']"
